state,h_tract,w_tract,workers,flow_share,h_lat,h_lon,w_lat,w_lon,median_income,pop_total,nh_white,nh_black,hispanic
ga,13097080508,13067030700,10,0.0000023865,33.71803,-84.7529643,33.9598687,-84.5382553,68224.0,5080.0,1894.0,2103.0,664.0
ga,13121011507,13121011642,29,0.0000069207,34.1590505,-84.3406105,34.0849918,-84.2830668,245139.0,4333.0,3397.0,64.0,562.0
ga,13217100905,13121009605,4,0.0000009546,33.5262955,-84.0018235,33.8392433,-84.3740787,76754.0,5012.0,2556.0,1918.0,89.0
ga,13279970201,13117130603,2,0.0000004773,32.2690221,-82.3716548,34.1145426,-84.2107577,62614.0,2786.0,2193.0,248.0,344.0
ga,13121001502,13121001302,25,0.0000059661,33.7790843,-84.3540917,33.776147,-84.3700095,87206.0,2127.0,1594.0,7.0,459.0
ga,13063040525,13063040309,2,0.0000004773,33.4980413,-84.3954969,33.643652,-84.3489428,57679.0,2885.0,92.0,2572.0,77.0
ga,13077170200,13247060305,10,0.0000023865,33.4180407,-84.8452054,33.6579388,-83.9777256,76071.0,8164.0,6072.0,778.0,878.0
ga,13121011514,13121008905,16,0.0000038183,34.1616701,-84.2962784,33.795239,-84.4230995,182394.0,3095.0,2369.0,230.0,171.0
ga,13059130500,13151070411,1,0.0000002386,33.9580368,-83.4977546,33.3546626,-84.1464653,69246.0,2906.0,1263.0,912.0,437.0
ga,13175950600,13175950500,85,0.0000202849,32.536134,-83.1164265,32.5278827,-82.9854174,61389.0,2145.0,1550.0,552.0,10.0
ga,13211010301,13073030603,1,0.0000002386,33.5986493,-83.4994157,33.520422,-82.101179,69412.0,3543.0,1934.0,1534.0,0.0
ga,13077170102,13077170310,116,0.0000276829,33.3720286,-84.9409031,33.4049723,-84.7235761,81555.0,5747.0,4781.0,550.0,259.0
ga,13115001704,13115001800,55,0.0000131255,34.1157246,-85.1278803,34.1944148,-85.1783135,66212.0,2717.0,2529.0,162.0,0.0
ga,13073030105,13245010203,27,0.0000064434,33.5368381,-82.1004489,33.4753791,-82.0759791,95016.0,5116.0,3588.0,471.0,433.0
ga,13089023211,13089021415,3,0.0000007159,33.7409095,-84.1891035,33.8397088,-84.3448974,67870.0,3850.0,79.0,3361.0,197.0
ga,13129970202,13123080402,2,0.0000004773,34.5350445,-85.0513456,34.6270822,-84.5859418,83011.0,4696.0,3824.0,0.0,593.0
ga,13139001501,13139001304,64,0.0000152733,34.2069855,-83.9405434,34.2429868,-83.8314914,87500.0,6267.0,5101.0,136.0,1009.0
ga,13045911201,13045911101,134,0.0000319785,33.5304672,-85.2084496,33.5552552,-85.0895564,41526.0,2062.0,1625.0,334.0,28.0
ga,13215010208,13215000900,67,0.0000159893,32.5645705,-84.9095963,32.5010251,-84.9582324,90464.0,5069.0,2890.0,981.0,305.0
ga,13077170307,13089021227,1,0.0000002386,33.3825732,-84.7714572,33.9301315,-84.3258618,49964.0,6824.0,3295.0,2327.0,581.0
ga,13089022302,13121010133,36,0.0000085912,33.8133862,-84.2808307,33.9256461,-84.3588799,100268.0,3728.0,2773.0,449.0,47.0
ga,13279970202,13175950800,5,0.0000011932,32.2180411,-82.3682431,32.4845663,-82.9170708,55342.0,3251.0,1002.0,1898.0,0.0
ga,13067030507,13121980000,9,0.0000021478,34.0070818,-84.5138141,33.6518471,-84.4257326,138542.0,6207.0,3352.0,857.0,370.0
ga,13067030253,13121001802,1,0.0000002386,33.9572783,-84.6821778,33.7643538,-84.3786567,117969.0,3497.0,2440.0,240.0,155.0
ga,13121009804,13121001102,7,0.0000016705,33.8307952,-84.4156509,33.78302,-84.3831457,250001.0,2436.0,2294.0,21.0,29.0
ga,13097080505,13045910203,3,0.0000007159,33.7109659,-84.788208,33.6874464,-85.0522112,62241.0,4686.0,2259.0,1955.0,262.0
ga,13051011113,13051011104,47,0.0000112163,31.9732263,-80.9724603,32.0196721,-80.9708372,113054.0,4124.0,3762.0,66.0,99.0
ga,13121010311,13121001101,10,0.0000023865,33.6793316,-84.6326106,33.7854972,-84.3830749,108800.0,6054.0,0.0,5938.0,61.0
ga,13121011507,13117130601,19,0.0000045343,34.1590505,-84.3406105,34.1456754,-84.2285487,245139.0,4333.0,3397.0,64.0,562.0
ga,13137000601,13297110506,3,0.0000007159,34.471815,-83.5990056,33.790276,-83.937431,55083.0,6809.0,4287.0,576.0,1580.0
ga,13305970202,13305970500,64,0.0000152733,31.6471104,-81.8851278,31.5805982,-81.8992951,33010.0,3829.0,2172.0,1330.0,209.0
ga,13121010006,13121010127,10,0.0000023865,33.8527303,-84.3655717,33.9493933,-84.3614721,102841.0,4057.0,2474.0,1034.0,70.0
ga,13183970102,13183970201,141,0.0000336490,31.7475759,-81.7675217,31.6647143,-81.7484099,58859.0,7270.0,3692.0,1890.0,720.0
ga,13067031215,13121001902,89,0.0000212395,33.8381405,-84.4921868,33.7658759,-84.3865852,134358.0,5028.0,1488.0,2427.0,398.0
ga,13139001204,13139000502,9,0.0000021478,34.2281553,-83.7972368,34.3571057,-83.852018,54179.0,5017.0,2237.0,182.0,2434.0
ga,13051002200,13051011700,308,0.0000735029,32.052376,-81.0707688,32.0800675,-81.0967829,59432.0,4229.0,1156.0,2938.0,64.0
ga,13121009700,13121010003,37,0.0000088299,33.8422302,-84.4439703,33.8566003,-84.3751675,250001.0,3852.0,3084.0,259.0,160.0
ga,13227050300,13057090402,89,0.0000212395,34.5174974,-84.5138462,34.278561,-84.4582767,56397.0,4533.0,4297.0,15.0,62.0
ga,13057090707,13057091108,8,0.0000019092,34.1811404,-84.5164048,34.1101936,-84.6313939,109219.0,4318.0,3062.0,377.0,742.0
ga,13121011100,13121009700,5,0.0000011932,33.6880878,-84.4272311,33.8422302,-84.4439703,77208.0,2443.0,993.0,1198.0,128.0
ga,13115000700,13129970602,38,0.0000090685,34.2673186,-85.0665878,34.4707719,-84.9472095,78438.0,5127.0,4718.0,232.0,94.0
ga,13135050223,13117130608,32,0.0000076367,34.0488255,-84.0840235,34.0733501,-84.1471013,72015.0,6658.0,3493.0,1020.0,309.0
ga,13067030911,13067030505,14,0.0000033410,33.9181175,-84.5712725,33.9632907,-84.5068036,65903.0,3753.0,747.0,2203.0,559.0
ga,13121010217,13121011649,3,0.0000007159,33.9585909,-84.3738602,34.0489491,-84.1627919,92500.0,2651.0,1639.0,203.0,378.0
ga,13135050554,13121011421,8,0.0000019092,33.9250511,-84.0993696,34.0405266,-84.332837,49813.0,4317.0,337.0,836.0,2287.0
ga,13121011629,13089021230,45,0.0000107391,34.0333928,-84.1957588,33.9288369,-84.342738,191373.0,4367.0,1959.0,604.0,154.0
ga,13157010104,13121011434,1,0.0000002386,34.1819508,-83.695192,34.0285788,-84.3113704,78569.0,5421.0,3255.0,258.0,1608.0
ga,13229960402,13229960401,85,0.0000202849,31.2862629,-82.1749895,31.2533461,-82.2485053,51393.0,2712.0,2465.0,167.0,42.0
ga,13179010206,13017960300,1,0.0000002386,31.8464854,-81.6923027,31.7258594,-83.3033334,62347.0,6173.0,3015.0,2220.0,249.0
ga,13067030276,13067030602,32,0.0000076367,33.9547647,-84.712198,33.9692855,-84.570859,143953.0,2841.0,2598.0,181.0,46.0
ga,13245010513,13245001000,56,0.0000133642,33.4082215,-82.0570615,33.4710148,-82.0009778,30754.0,3104.0,381.0,2453.0,82.0
ga,13055010202,13115002100,11,0.0000026251,34.5402396,-85.2789128,34.2079459,-85.2063854,38516.0,3268.0,2446.0,20.0,728.0
ga,13113140207,13077170406,3,0.0000007159,33.4245833,-84.586475,33.4313587,-84.6599249,127260.0,6357.0,4955.0,565.0,268.0
ga,13139001404,13121001902,10,0.0000023865,34.2100296,-83.8855597,33.7658759,-84.3865852,61687.0,6144.0,2680.0,462.0,2863.0
ga,13211010302,13257970302,1,0.0000002386,33.585362,-83.4361218,34.5481403,-83.3100686,84609.0,4001.0,3287.0,451.0,155.0
ga,13013180104,13135050569,10,0.0000023865,34.0057497,-83.8340699,33.9649461,-83.9741376,78688.0,2611.0,1664.0,256.0,515.0
ga,13121011307,13067031221,21,0.0000050116,33.6517326,-84.4920253,33.8337249,-84.5088667,42510.0,5185.0,140.0,4797.0,135.0
ga,13015960702,13067030278,32,0.0000076367,34.1919453,-84.7054401,34.0216596,-84.587748,62206.0,3429.0,2677.0,509.0,189.0
ga,13195020400,13059000900,245,0.0000584682,34.0446042,-83.2353008,33.9517142,-83.4061238,70502.0,6387.0,5004.0,494.0,680.0
ga,13121011635,13121001902,42,0.0000100231,34.0393237,-84.1292804,33.7658759,-84.3865852,173590.0,3131.0,1000.0,95.0,65.0
ga,13223120506,13313001200,7,0.0000016705,33.8742354,-84.7956435,34.729015,-84.9325622,86011.0,4525.0,3919.0,262.0,250.0
ga,13031110603,13051011700,17,0.0000040570,32.427694,-81.7343183,32.0800675,-81.0967829,64737.0,4186.0,3209.0,846.0,39.0
ga,13089023603,13121005501,6,0.0000014319,33.7196978,-84.2852944,33.729867,-84.383737,44714.0,4140.0,450.0,3416.0,213.0
ga,13063040523,13151070313,5,0.0000011932,33.5599525,-84.4092722,33.4543618,-84.2541287,45536.0,3031.0,120.0,2606.0,163.0
ga,13089023425,13121009606,23,0.0000054889,33.6744095,-84.2293056,33.8407847,-84.3644458,66742.0,6246.0,444.0,5313.0,471.0
ga,13071970704,13071970602,16,0.0000038183,31.1586009,-83.7835867,31.0914092,-83.7057041,65833.0,2229.0,1664.0,458.0,22.0
ga,13049010200,13185011600,2,0.0000004773,30.5779012,-82.1042465,30.6831642,-83.1770133,44209.0,3511.0,2932.0,209.0,325.0
ga,13089021503,13121010007,7,0.0000016705,33.8194923,-84.3267018,33.8591283,-84.357102,74783.0,3707.0,2229.0,851.0,257.0
ga,13059030200,13059130701,5,0.0000011932,33.9538716,-83.3562739,33.9318091,-83.4441813,27287.0,5450.0,1796.0,3118.0,309.0
ga,13067031101,13135050326,3,0.0000007159,33.8927434,-84.5284027,33.940082,-84.181574,62292.0,6966.0,2199.0,2448.0,1878.0
ga,13121004200,13089021708,4,0.0000009546,33.7390374,-84.4182367,33.8363182,-84.2528317,24464.0,2274.0,184.0,2053.0,28.0
ga,13151070409,13151070411,44,0.0000105004,33.440449,-83.9695617,33.3546626,-84.1464653,92788.0,3925.0,2900.0,946.0,11.0
ga,13135050526,13135050633,8,0.0000019092,33.9365938,-84.1239429,34.066248,-83.9719624,54121.0,5228.0,728.0,1305.0,2504.0
ga,13135050521,13077170309,2,0.0000004773,33.9427489,-84.0019305,33.3868834,-84.7438742,75648.0,6115.0,2078.0,1456.0,1742.0
ga,13095000400,13095011400,140,0.0000334104,31.6148622,-84.2003294,31.5768843,-84.1633362,47910.0,5999.0,1962.0,3831.0,35.0
ga,13089021226,13121011421,10,0.0000023865,33.9213993,-84.3328435,34.0405266,-84.332837,59387.0,3148.0,1092.0,749.0,89.0
ga,13013180204,13135050238,8,0.0000019092,33.9679563,-83.7177095,34.0021646,-84.1059048,68473.0,3141.0,1260.0,1341.0,395.0
ga,13121007400,13121010521,5,0.0000011932,33.6789331,-84.4070837,33.6112995,-84.4679395,29162.0,3173.0,230.0,2147.0,738.0
ga,13121011643,13139001607,6,0.0000014319,34.0964538,-84.2624178,34.1482833,-83.9550553,85590.0,4376.0,809.0,476.0,516.0
ga,13067030342,13121011646,11,0.0000026251,34.0505085,-84.4280278,34.0521393,-84.2914055,178654.0,4843.0,3877.0,203.0,248.0
ga,13245010206,13245001000,155,0.0000369901,33.4726853,-82.1010858,33.4710148,-82.0009778,73042.0,2956.0,1181.0,1572.0,50.0
ga,13067030351,13121009504,4,0.0000009546,33.9435293,-84.450985,33.843759,-84.3861271,227932.0,3103.0,2093.0,64.0,518.0
ga,13121009803,13089021208,3,0.0000007159,33.8446513,-84.4193592,33.9012099,-84.3036985,83015.0,2940.0,2309.0,229.0,211.0
ga,13215010209,13063040424,4,0.0000009546,32.5861972,-84.9355723,33.5606181,-84.3335327,87868.0,4178.0,2053.0,1026.0,220.0
ga,13057090507,13057090606,7,0.0000016705,34.2609615,-84.2768567,34.2036434,-84.4828824,140893.0,2918.0,2763.0,28.0,0.0
ga,13245010711,13245010710,4,0.0000009546,33.3678492,-82.122735,33.3623978,-82.0565164,58665.0,4665.0,720.0,3374.0,310.0
ga,13021013506,13207050301,2,0.0000004773,32.7126113,-83.6923538,32.9191312,-83.948376,82520.0,4564.0,2848.0,1453.0,94.0
ga,13135050758,13135050569,7,0.0000016705,33.8674968,-84.0065631,33.9649461,-83.9741376,75391.0,2818.0,1408.0,510.0,501.0
ga,13321950202,13321950400,35,0.0000083526,31.5796722,-83.8348507,31.4797339,-83.7398355,57607.0,3994.0,2317.0,1300.0,32.0
ga,13015960804,13121001902,9,0.0000021478,34.1038105,-84.7896947,33.7658759,-84.3865852,105020.0,3977.0,3273.0,193.0,285.0
ga,13089023323,13121008802,6,0.0000014319,33.7761737,-84.1348291,33.8070857,-84.4496027,71157.0,3940.0,140.0,3494.0,30.0
ga,13245010710,13033950102,77,0.0000183757,33.3623978,-82.0565164,33.1594912,-81.8606935,56672.0,5515.0,1220.0,3091.0,245.0
ga,13021013502,13021011001,5,0.0000011932,32.7068119,-83.6315448,32.8706143,-83.6346948,47054.0,1613.0,1215.0,201.0,177.0
ga,13077170408,13285961000,11,0.0000026251,33.461307,-84.6366322,32.9166478,-85.1295279,140750.0,8139.0,6937.0,497.0,428.0
ga,13285960401,13135050617,1,0.0000002386,33.0693385,-85.061589,34.0951864,-83.8492857,44911.0,3329.0,1536.0,1415.0,0.0
ga,13063040606,13121011901,31,0.0000073980,33.4677661,-84.3120126,33.7542232,-84.3854641,56450.0,5070.0,704.0,3108.0,939.0
ga,13151070505,13063980000,79,0.0000188530,33.4129111,-84.2694388,33.6349771,-84.4322572,76617.0,6531.0,2600.0,3226.0,605.0
ga,13275961000,13139001008,1,0.0000002386,30.7611482,-83.9287847,34.2915162,-83.8477507,64856.0,4314.0,3084.0,785.0,306.0
ga,13219030402,13219030201,64,0.0000152733,33.8565759,-83.3555193,33.9053081,-83.4098642,85476.0,5774.0,5115.0,253.0,145.0
ga,13153021502,13113140207,1,0.0000002386,32.3439463,-83.7193334,33.4245833,-84.586475,111094.0,3104.0,1652.0,1032.0,27.0
ga,13279970301,13279970400,277,0.0000661048,32.2358435,-82.4272519,32.1920928,-82.3717063,66433.0,2981.0,1725.0,745.0,128.0
ga,13139000402,13139001612,5,0.0000011932,34.3529725,-83.8857148,34.1207796,-83.8434605,97868.0,3338.0,2408.0,351.0,579.0
ga,13067030253,13067031215,3,0.0000007159,33.9572783,-84.6821778,33.8381405,-84.4921868,117969.0,3497.0,2440.0,240.0,155.0
ga,13117130406,13117130509,26,0.0000062048,34.1768153,-84.1672478,34.1990018,-84.1097848,108760.0,7006.0,3856.0,378.0,1554.0
ga,13135050744,13121010115,18,0.0000042956,33.8738558,-83.8959201,33.8978559,-84.356462,94642.0,7615.0,3241.0,3159.0,995.0
ga,13117130101,13121011652,62,0.0000147960,34.287392,-84.0556222,34.089084,-84.239494,131818.0,5508.0,4541.0,345.0,404.0
ga,13051010806,13051010811,69,0.0000164666,31.9798614,-81.2035921,32.0940072,-81.2859943,71450.0,6504.0,3014.0,2878.0,192.0
ga,13159010501,13159010502,139,0.0000331717,33.3246698,-83.7970168,33.3314369,-83.7253117,51900.0,3927.0,3226.0,421.0,202.0
ga,13089023427,13121008500,3,0.0000007159,33.6801573,-84.1551616,33.7757842,-84.4442592,66250.0,2994.0,104.0,2708.0,71.0
ga,13263960200,13067030355,2,0.0000004773,32.6983623,-84.4898972,33.8818421,-84.4602191,46840.0,2098.0,568.0,1469.0,3.0
ga,13071970901,13071970602,19,0.0000045343,31.1273435,-83.9335051,31.0914092,-83.7057041,51046.0,3061.0,2436.0,125.0,157.0
ga,13231010200,13063040606,1,0.0000002386,33.1582567,-84.4394892,33.4677661,-84.3120126,82813.0,3730.0,3295.0,204.0,29.0
ga,13281960200,13281960301,174,0.0000415243,34.8688656,-83.7650556,34.9517376,-83.7451488,57384.0,3836.0,3693.0,15.0,84.0
ga,13135050115,13115001100,1,0.0000002386,34.0976658,-83.9907065,34.2617851,-85.1814958,47454.0,3123.0,1606.0,391.0,977.0
ga,13095000101,13121011644,1,0.0000002386,31.5727184,-84.1019776,34.1048556,-84.2624625,-666666666.0,1712.0,129.0,1393.0,1.0
ga,13059150900,13121010313,1,0.0000002386,33.8869804,-83.2932606,33.6991333,-84.6004688,81319.0,4217.0,2409.0,1193.0,507.0
ga,13277960900,13185010801,2,0.0000004773,31.3615915,-83.4962731,30.8215323,-83.2496356,52806.0,3389.0,2452.0,850.0,69.0
ga,13067030343,13277960402,1,0.0000002386,34.033716,-84.417613,31.4627119,-83.498063,177898.0,5124.0,4129.0,112.0,124.0
ga,13297110400,13151070324,4,0.0000009546,33.8216658,-83.7373731,33.431019,-84.1524302,42163.0,8251.0,3113.0,4735.0,217.0
ga,13123080301,13297110102,4,0.0000009546,34.6592707,-84.4871551,33.8799831,-83.6940281,60036.0,2312.0,1806.0,13.0,372.0
ga,13135050243,13135050542,19,0.0000045343,34.0669522,-84.0977215,33.9495818,-84.1250112,181392.0,6092.0,4166.0,355.0,231.0
ga,13089021224,13121007705,1,0.0000002386,33.9286262,-84.3013919,33.6827659,-84.4915645,58178.0,3983.0,1662.0,1203.0,157.0
ga,13071970703,13275960300,20,0.0000047729,31.1261251,-83.7333144,30.9826875,-83.8778142,49930.0,4684.0,2517.0,1318.0,849.0
ga,13047030306,13063040202,3,0.0000007159,34.9103652,-85.1595134,33.6143004,-84.415514,80923.0,5742.0,5123.0,5.0,191.0
ga,13067030603,13135050627,2,0.0000004773,33.9935407,-84.5705241,33.9968743,-83.9100048,88036.0,5583.0,1016.0,2503.0,443.0
ga,13067030912,13057091001,12,0.0000028637,33.9399249,-84.5563214,34.1031593,-84.5226509,58174.0,6125.0,1982.0,1021.0,2704.0
ga,13135050537,13135050225,3,0.0000007159,33.9575913,-84.0974519,34.0448462,-84.0021067,52866.0,4323.0,550.0,1625.0,1908.0
ga,13051004002,13051011114,10,0.0000023865,32.0006956,-81.1000011,32.0339149,-81.0008485,55583.0,3274.0,1518.0,1479.0,121.0
ga,13063040510,13113140210,4,0.0000009546,33.5874245,-84.4273281,33.4334922,-84.6124492,72000.0,4218.0,199.0,3222.0,148.0
ga,13153021118,13153020400,16,0.0000038183,32.587245,-83.6092885,32.6246274,-83.6110838,59803.0,2846.0,999.0,1542.0,223.0
ga,13021012500,13021013701,96,0.0000229100,32.8187367,-83.682639,32.8327518,-83.6316288,20950.0,2930.0,116.0,2234.0,15.0
ga,13245010710,13245010904,15,0.0000035797,33.3623978,-82.0565164,33.333487,-82.1350999,56672.0,5515.0,1220.0,3091.0,245.0
ga,13321950400,13095011400,12,0.0000028637,31.4797339,-83.7398355,31.5768843,-84.1633362,46131.0,4800.0,3957.0,539.0,66.0
ga,13015960407,13015960804,8,0.0000019092,34.2488504,-84.7898649,34.1038105,-84.7896947,102548.0,2892.0,2008.0,278.0,92.0
ga,13051004209,13051011800,17,0.0000040570,31.9726964,-81.126552,32.0828593,-81.0540407,58435.0,3891.0,1615.0,1602.0,421.0
ga,13121008500,13121009606,5,0.0000011932,33.7757842,-84.4442592,33.8407847,-84.3644458,47566.0,2258.0,123.0,1993.0,92.0
ga,13067031324,13067030355,23,0.0000054889,33.8348435,-84.5568135,33.8818421,-84.4602191,69347.0,4212.0,2527.0,724.0,876.0
ga,13057091108,13067031216,18,0.0000042956,34.1101936,-84.6313939,33.86659,-84.488867,97278.0,1495.0,1287.0,5.0,120.0
ga,13151070410,13151070325,52,0.0000124096,33.3832126,-84.0184234,33.4510853,-84.1288848,76919.0,4456.0,3448.0,770.0,109.0
ga,13067031409,13067030332,7,0.0000016705,33.8372094,-84.6426281,33.9852375,-84.4415196,68878.0,6015.0,1899.0,3126.0,863.0
ga,13135050565,13135050564,9,0.0000021478,34.0287169,-84.0302508,33.9706656,-84.0046304,107673.0,4507.0,1939.0,624.0,672.0
ga,13067031217,13067030603,5,0.0000011932,33.8768216,-84.4849758,33.9935407,-84.5705241,71013.0,3962.0,1471.0,1249.0,218.0
ga,13151070315,13097080105,9,0.0000021478,33.4965485,-84.2040671,33.7450237,-84.6145596,132677.0,4780.0,1493.0,2553.0,45.0
ga,13121011444,13121010003,18,0.0000042956,34.0068267,-84.2454643,33.8566003,-84.3751675,171339.0,3589.0,2118.0,368.0,113.0
ga,13247060101,13135050734,2,0.0000004773,33.7325348,-84.011111,33.8004544,-84.051251,65069.0,4206.0,2109.0,1509.0,500.0
ga,13067031117,13121001102,7,0.0000016705,33.8584711,-84.5512277,33.78302,-84.3831457,123136.0,6420.0,3350.0,1356.0,797.0
ga,13151070411,13291000206,1,0.0000002386,33.3546626,-84.1464653,34.8887893,-83.9174864,83044.0,6409.0,2051.0,3926.0,249.0
ga,13121007001,13151070113,3,0.0000007159,33.6915165,-84.3868055,33.54766,-84.2260175,33796.0,3284.0,315.0,2465.0,418.0
ga,13115001705,13115001800,81,0.0000193303,34.2075737,-85.1047325,34.1944148,-85.1783135,55975.0,4809.0,3110.0,855.0,515.0
ga,13013180107,13013180104,14,0.0000033410,34.0149923,-83.7895842,34.0057497,-83.8340699,69404.0,4212.0,2813.0,186.0,570.0
ga,13151070310,13255161202,7,0.0000016705,33.4655887,-84.1876766,33.2228814,-84.264766,91005.0,5859.0,2829.0,2340.0,410.0
ga,13117130307,13135050449,1,0.0000002386,34.2228349,-84.2124866,33.8995271,-84.1971089,151414.0,6646.0,4316.0,51.0,579.0
ga,13153020113,13121010003,2,0.0000004773,32.6371935,-83.7178816,33.8566003,-84.3751675,74500.0,5848.0,2970.0,2033.0,566.0
ga,13015960301,13117130506,1,0.0000002386,34.2743203,-84.9361539,34.2367847,-84.0899128,86728.0,3553.0,2900.0,494.0,94.0
ga,13013180402,13059140500,53,0.0000126482,33.9869507,-83.5733438,33.9673636,-83.3253653,68467.0,6161.0,4283.0,944.0,812.0
ga,13059140400,13135050633,1,0.0000002386,34.011243,-83.3386514,34.066248,-83.9719624,42198.0,3403.0,1026.0,1130.0,1231.0
ga,13021010100,13021011500,5,0.0000011932,32.8465487,-83.6454904,32.8188144,-83.6430662,14388.0,1793.0,74.0,1669.0,50.0
ga,13117130412,13057090503,4,0.0000009546,34.2587553,-84.1651225,34.2162387,-84.2957116,122343.0,3641.0,3051.0,17.0,245.0
ga,13139000304,13117130409,13,0.0000031024,34.3857263,-83.9609193,34.2253448,-84.1181123,87500.0,3248.0,2885.0,3.0,262.0
ga,13095001100,13095001403,28,0.0000066821,31.5556863,-84.1966039,31.5600912,-84.1574869,31988.0,4516.0,59.0,4451.0,0.0
ga,13057091101,13067031216,31,0.0000073980,34.1482561,-84.6043979,33.86659,-84.488867,100055.0,6599.0,5396.0,164.0,574.0
ga,13135050330,13135050323,3,0.0000007159,33.9313096,-84.2095382,33.9822147,-84.19193,62338.0,2922.0,440.0,318.0,1469.0
ga,13237960101,13297110102,3,0.0000007159,33.301811,-83.2736515,33.8799831,-83.6940281,55169.0,3975.0,2968.0,364.0,359.0
ga,13063040423,13089023410,3,0.0000007159,33.564688,-84.3766421,33.70832,-84.2744739,54466.0,5138.0,204.0,3924.0,464.0
ga,13089023332,13089020901,2,0.0000004773,33.7474672,-84.1597647,33.7405728,-84.3408719,64902.0,2671.0,195.0,2295.0,0.0
ga,13223120108,13015960407,7,0.0000016705,33.9733835,-84.795481,34.2488504,-84.7898649,115163.0,9424.0,5770.0,1877.0,864.0
ga,13103030301,13103030207,12,0.0000028637,32.2446252,-81.2829075,32.2652759,-81.406302,103646.0,7999.0,6147.0,818.0,394.0
ga,13293010401,13199970801,9,0.0000021478,32.8580992,-84.3498436,33.0292666,-84.6670579,53618.0,1733.0,864.0,827.0,14.0
ga,13145120302,13311950102,1,0.0000002386,32.6444312,-85.030095,34.6895887,-83.6955611,91735.0,6790.0,5431.0,694.0,349.0
ga,13121011659,13121011642,7,0.0000016705,34.0320332,-84.2167367,34.0849918,-84.2830668,172409.0,2840.0,1419.0,142.0,95.0
ga,13121011510,13135050205,7,0.0000016705,34.1160817,-84.3516234,34.0128782,-84.1635733,238145.0,5977.0,4267.0,367.0,196.0
ga,13067030912,13057090301,4,0.0000009546,33.9399249,-84.5563214,34.2043087,-84.5522728,58174.0,6125.0,1982.0,1021.0,2704.0
ga,13151070313,13121010527,3,0.0000007159,33.4543618,-84.2541287,33.5834908,-84.5687568,115527.0,8614.0,1824.0,4597.0,376.0
ga,13057091010,13121010127,4,0.0000009546,34.1223221,-84.5511336,33.9493933,-84.3614721,151250.0,3232.0,3001.0,54.0,22.0
ga,13121010526,13151070316,2,0.0000004773,33.6096252,-84.5552443,33.4979888,-84.1858059,75521.0,6036.0,0.0,5121.0,555.0
ga,13297110504,13089021222,3,0.0000007159,33.8447857,-83.8801225,33.893607,-84.3167929,77650.0,6027.0,3310.0,1100.0,1243.0
ga,13121011628,13121010129,3,0.0000007159,34.0222674,-84.2004152,33.905112,-84.3675067,144162.0,3527.0,1629.0,267.0,189.0
ga,13135050575,13089021708,2,0.0000004773,33.9834256,-84.0312524,33.8363182,-84.2528317,98375.0,2605.0,819.0,805.0,695.0
ga,13021013201,13139001102,1,0.0000002386,32.8288233,-83.7188298,34.2649877,-83.8564329,33247.0,6173.0,156.0,5962.0,5.0
ga,13089021210,13135050205,7,0.0000016705,33.9413866,-84.3127008,34.0128782,-84.1635733,213750.0,5892.0,5048.0,191.0,141.0
ga,13077170408,13121007711,4,0.0000009546,33.461307,-84.6366322,33.6815319,-84.5072375,140750.0,8139.0,6937.0,497.0,428.0
ga,13089022700,13067031216,20,0.0000047729,33.7604613,-84.3039347,33.86659,-84.488867,174750.0,5414.0,3541.0,1051.0,396.0
ga,13121011642,13089021230,26,0.0000062048,34.0849918,-84.2830668,33.9288369,-84.342738,138846.0,3301.0,1527.0,489.0,351.0
ga,13057090911,13057090605,3,0.0000007159,34.1172827,-84.4361578,34.222258,-84.5071804,117917.0,4816.0,3971.0,217.0,276.0
